safe_idx,click_predictions_mean,click_predictions_std,click,opt_prices,payprice,slotprice,payprice_predictions_mean,payprice_predictions_std
4471,0,0.999999941,0,21.8531472,80,80,80,1.80E-06
4475,1,0.999919193,0,27.99571285,50,50,50,9.25E-07
4483,0,1,1,21.75068341,100,0,99.99999999,1.00E-05
4485,0,1,1,22.09717494,148,148,148,1.00E-05
4486,1,0.999919193,0,27.64146233,50,50,50,9.25E-07
4488,1,0.999913824,0,26.26757023,50,50,50,3.16E-06
4500,1,0.999632459,1,36.45414914,42,31,42,5.00E-06
4502,1,0.999919193,0,27.85406518,50,50,50,9.25E-07
4504,1,0.956429919,0,16.73816471,20,0,13.04744344,0.794644654
4505,0,0.999999941,0,22.23851164,80,80,80,5.77E-06
4507,1,0.999918616,0,27.02265524,50,50,50,1.69E-06
4509,0,1,1,22.19592784,121,5,121,5.77E-06
4525,1,0.999923501,0,27.3175047,50,50,50,1.00E-05
4527,0,0.999999941,0,21.95348724,80,80,80,2.18E-06
4537,1,0.999919193,0,27.41833806,50,50,50,9.25E-07
4544,0,1,1,22.21979464,140,140,84.92389126,0.795007788
4545,1,0.999919193,0,27.36888292,50,50,50,9.25E-07
4550,1,0.999948576,1,27.00268702,50,5,50,5.77E-06
4553,1,0.970648799,1,31.60635291,23,0,23,7.07E-06
4558,1,0.996487169,0,34.19730606,33,0,33,4.08E-06
4579,0,1,1,22.27056832,140,140,84.92389126,0.795007788
4599,0,1,1,22.75797803,283,5,283,5.77E-06
4604,0,1,1,22.14323165,216,5,216,1.00E-05
4621,0,0.999999941,0,21.99421043,80,80,80,2.18E-06
4624,0,0.999999941,0,23.14229253,80,80,80,1.80E-06
4625,0,0.999999942,0,22.81913851,80,80,80,3.54E-06
4632,0,0.999999941,1,21.29567102,80,80,80,7.07E-06
4640,0,1,1,18.25048599,151,0,151,5.77E-06
4648,1,0.796378343,1,239.3017297,10,10,10,5.77E-06
4650,1,0.99992076,0,27.7232086,50,50,50,4.47E-06
4654,1,0.999919193,0,27.32676124,50,50,50,9.25E-07
4659,0,0.999999941,0,22.54059229,80,80,80,2.24E-06
4666,1,0.999919193,0,27.91261526,50,50,50,9.25E-07
4674,1,0.999948576,1,26.92523354,50,5,50,5.77E-06
4680,0,0.999999942,0,24.97709073,80,80,80,3.54E-06
4691,1,0.99593167,1,46.60079618,30,31,30,5.77E-06
4695,1,0.999918616,0,28.48769937,50,50,50,1.69E-06
4697,0,0.999999941,1,23.20969346,80,80,80,5.77E-06
4700,0,0.999999942,0,22.59152534,80,80,80,7.07E-06
4704,1,0.888768693,0,40.28700055,16,0,16,3.54E-06
4705,1,0.999919193,0,28.86803773,50,50,50,9.25E-07
4706,0,1,1,23.25135302,241,0,241,5.77E-06
4707,1,0.996487169,1,34.29892813,33,0,33,5.77E-06
4714,0,0.999993542,1,24.47298935,61,0,61,7.07E-06
4722,1,0.970648799,1,33.68926246,23,0,23,7.07E-06
4728,0,0.999999941,0,23.36568526,80,80,80,1.80E-06
4729,1,0.999919193,0,28.2794777,50,50,50,9.25E-07
4738,0,1,1,23.94559273,170,5,170,1.00E-05
4743,0,1,1,22.94397031,140,140,84.92389126,0.795007788
4744,1,0.999919193,0,28.55307002,50,50,50,9.25E-07
4746,1,0.999918616,0,28.61346857,50,50,50,1.69E-06
4761,1,0.999919193,0,29.08918277,50,50,50,9.25E-07
4762,0,0.999999579,1,22.55649552,72,0,71.99999999,1.00E-05
4774,1,0.999373238,1,42.0829089,40,31,40,5.77E-06
4779,1,0.996474032,0,32.76952448,33,0,33,7.07E-06
4785,0,0.999999941,0,22.24765403,80,80,80,2.18E-06
4788,1,0.999919193,0,28.12610873,50,50,50,9.25E-07
4794,1,0.999919193,0,25.63554156,50,50,50,9.25E-07
4799,1,0.999919193,0,28.11845125,50,50,50,9.25E-07
4801,1,0.888768693,0,38.98485295,16,0,16,3.54E-06
4804,1,0.999913824,0,26.11788627,50,50,50,3.16E-06
4812,1,0.99992076,0,28.08571783,50,50,50,4.47E-06
4816,0,0.999999941,0,21.85545445,80,80,80,5.77E-06
4827,1,0.888768693,0,38.78467414,16,0,16,3.54E-06
4832,1,0.999919193,0,27.72868094,50,50,50,9.25E-07
4833,0,1,1,22.78264002,162,5,162,1.00E-05
4836,0,0.999999941,0,22.41525469,80,80,80,2.24E-06
4847,1,0.999918616,0,28.55840601,50,50,50,1.69E-06
4849,1,0.999927091,1,28.47758827,50,50,50,7.07E-06
4855,0,0.999999942,0,22.99118241,80,80,80,7.07E-06
4860,1,0.950094614,1,61.41467438,20,20,20,7.07E-06
4861,1,0.999911833,0,29.28392444,50,50,50,2.43E-06
4862,1,0.991541441,0,32.90735271,30,0,30,5.00E-06
4863,0,0.99999994,0,23.8193262,80,80,80,3.54E-06
4865,0,1,1,21.45345379,100,0,100,7.07E-06
4879,0,0.999999978,0,19.76091563,80,80,80,1.83E-06
4885,1,0.902867039,0,53.29859853,16,0,15.99999999,2.89E-06
4890,0,0.999999978,0,20.95204329,80,80,80,1.89E-06
4896,1,0.999954577,0,24.32206897,50,50,50,7.91E-07
4898,0,0.999950682,0,23.69146513,50,50,50,2.18E-06
4900,0,0.999999978,0,20.62874221,80,80,80,1.83E-06
4906,1,0.999954577,0,24.71850458,50,50,50,7.91E-07
4907,1,0.964099317,1,21.63713956,20,0,20,7.07E-06
4911,0,0.999999978,0,21.03759935,80,80,80,1.54E-06
4914,1,0.986462582,1,34.54756997,26,5,26,5.00E-06
4916,0,1,0,20.42456482,148,148,148,3.02E-06
4918,1,0.999957124,1,23.39252886,50,50,50,7.07E-06
4921,1,0.999954577,0,23.62261587,50,50,50,7.91E-07
4924,0,0.999951622,1,23.0606782,50,50,50,5.00E-06
4926,1,0.999954577,0,25.81723796,50,50,50,7.91E-07
4938,0,0.999999978,1,19.6651507,80,80,80,5.77E-06
4942,0,1,1,19.40665824,140,140,140,5.00E-06
4948,0,0.999999997,1,18.33859831,87,0,87,5.00E-06
4951,0,0.999992968,1,20.45405195,56,5,56,5.00E-06
4966,1,0.999954577,0,22.58740379,50,50,50,7.91E-07
4978,0,0.999999978,1,18.67101679,80,80,80,5.77E-06
4979,1,0.999955489,1,22.07483624,50,50,50,5.00E-06
4983,0,0.999999977,0,18.07880821,80,80,52.78247606,0.787745428
4996,0,0.999996838,1,17.67615098,61,0,61,5.77E-06
5002,0,0.999999978,0,18.99265565,80,80,80,1.89E-06
5004,0,0.999999978,0,18.6629031,80,80,80,1.54E-06
5005,0,0.999999978,0,19.08775168,80,80,80,1.00E-05
5010,0,1,1,18.40992119,100,0,100,7.07E-06
5014,0,1,1,18.7943911,213,0,213,5.77E-06
5015,0,0.999952699,1,21.40659831,50,50,50,5.00E-06
5016,1,0.999954577,1,23.31522288,50,50,50,5.00E-06
5017,0,0.999999999,1,19.28356076,89,5,89,5.77E-06
5019,0,0.999999978,0,18.62779791,80,80,80,1.83E-06
5020,1,0.999954577,0,23.23827153,50,50,50,7.91E-07
5027,0,0.999950682,0,21.22824068,50,50,50,2.18E-06
5040,0,0.999999978,1,18.65884771,80,80,80,5.77E-06
5044,1,0.993732543,0,28.86733592,30,0,30,4.47E-06
5046,1,0.999957124,1,21.49960924,50,50,50,7.07E-06
5051,0,0.999999977,0,17.70265136,80,80,80,2.89E-06
5052,1,0.999598394,1,34.59215162,40,31,40,5.00E-06
5053,1,0.999954577,0,23.58570917,50,50,50,7.91E-07
5063,0,1,1,18.73629663,162,5,162,7.07E-06
5067,0,0.999999977,0,19.93373421,80,80,52.78247606,0.787745428
5068,0,0.99998827,1,21.58379816,56,5,56,5.77E-06
5074,1,0.999955489,0,24.170527,50,50,50,3.54E-06
5078,0,0.999999977,0,19.15694806,80,80,80,2.89E-06
5087,1,0.999954577,0,24.21005603,50,50,50,7.91E-07
5089,1,0.999954577,0,23.33428141,50,50,50,7.91E-07
5090,0,0.999999978,0,19.59666741,80,80,80,1.54E-06
5093,0,0.999950682,0,21.85223286,50,50,50,2.18E-06
5109,1,0.964099317,1,20.47297166,20,0,20,7.07E-06
5116,1,0.999954577,0,24.25656168,50,50,50,7.91E-07
5121,0,0.999999978,0,21.55152351,80,80,80,1.00E-05
5127,0,0.999999978,1,20.36587996,80,80,80,1.00E-05
5128,1,0.999954577,0,25.7473609,50,50,50,7.91E-07
5130,1,0.999954239,0,24.04388668,50,50,50,1.40E-06
5133,1,0.997269324,0,30.23544858,33,0,33,3.54E-06
5134,1,0.999954577,0,24.92325253,50,50,50,7.91E-07
5144,0,0.999999978,0,20.05384157,80,80,80,2.67E-06
5149,0,0.999999999,1,19.69402814,94,0,94,7.07E-06
5155,0,0.999999977,1,18.71821148,80,80,80,5.77E-06
5157,1,0.999955489,0,23.24081319,50,50,50,3.54E-06
5159,1,0.958612759,1,49.59881015,20,20,20,5.00E-06
5162,1,0.999954239,0,20.91973604,50,50,50,1.40E-06
5165,1,0.999954239,0,22.95582181,50,50,50,1.40E-06
5179,0,1,1,18.14131196,170,5,170,5.77E-06
5181,1,0.902867039,0,53.3259029,16,0,15.99999999,2.89E-06
5189,1,0.902867039,0,52.8092832,16,0,15.99999999,2.89E-06
5190,0,0.999999978,0,18.40904718,80,80,80,1.89E-06
5195,0,0.999996838,1,19.68794383,61,0,61,5.77E-06
5196,1,0.999957633,1,21.95356196,50,50,50,1.00E-05
5203,1,0.999954577,0,22.1924314,50,50,50,7.91E-07
5211,1,0.999954239,0,22.86120248,50,50,50,1.40E-06
5237,0,0.999950682,0,21.06541597,50,50,50,2.18E-06
5246,1,0.999954577,0,21.30139483,50,50,50,7.91E-07
5249,1,0.999954577,0,23.67019763,50,50,50,7.91E-07
5252,0,0.999950682,1,21.56069431,50,50,50,5.77E-06
5254,0,0.999999977,1,18.30788616,80,80,80,7.07E-06
5258,0,0.999999978,0,19.0089995,80,80,80,4.47E-06
5263,1,0.999954577,0,20.73287605,50,50,50,7.91E-07
5274,0,0.999999978,0,18.34237561,80,80,80,1.54E-06
5275,1,0.976490376,0,30.58673192,23,0,23,4.47E-06
5276,0,0.999999978,0,17.99819724,80,80,80,2.77E-06
5284,1,0.999954577,0,22.10581337,50,50,50,7.91E-07
5286,1,0.999954577,0,22.81180097,50,50,50,7.91E-07
5295,0,0.999999976,1,19.40098368,80,70,80,5.77E-06
5301,1,0.999954577,0,22.61192877,50,50,50,7.91E-07
5305,0,1,1,19.26189854,168,5,168,5.00E-06
5316,0,0.999999977,1,18.62238395,80,80,80,7.07E-06
5323,0,0.999999978,0,18.96029625,80,80,80,2.67E-06
5326,0,0.999999978,0,18.95985521,80,80,80,2.67E-06
5327,0,1,1,19.25150074,270,5,270,5.77E-06
5331,1,0.999954577,0,22.56025789,50,50,50,7.91E-07
5341,0,0.999951838,0,22.13557495,50,50,50,2.50E-06
5348,1,0.999954577,0,22.51101355,50,50,50,7.91E-07
5369,0,0.999950682,0,22.23105018,50,50,50,2.18E-06
5376,1,0.999954577,0,22.51163588,50,50,50,7.91E-07
5377,0,0.999999978,0,19.29412207,80,80,80,1.89E-06
5379,1,0.999954577,0,22.52119425,50,50,50,7.91E-07
5386,0,0.999999978,0,18.90129784,80,80,80,2.67E-06
5391,0,0.999999977,0,18.90270215,80,80,80,2.89E-06
5406,0,0.999999978,1,19.24846348,80,80,80,5.00E-06
5411,0,0.999959237,1,22.12143747,50,50,50,5.77E-06
5415,1,0.999954239,0,22.10861109,50,50,50,1.40E-06
5416,0,0.999999978,0,19.61448381,80,80,80,2.67E-06
5420,0,0.999999978,0,18.91409498,80,80,80,1.54E-06
5429,0,0.999999978,0,18.91371703,80,80,80,4.47E-06
5431,0,0.999999978,0,19.35140855,80,80,80,1.54E-06
5433,0,1,1,17.92692085,216,5,216,5.77E-06
5443,1,0.968665775,1,94.93111202,20,20,20,5.00E-06
5445,0,0.999999999,1,16.9535539,94,0,94,7.07E-06
5448,0,1,1,19.46770417,151,0,151,5.00E-06
5461,0,0.999951838,0,21.42319283,50,50,50,2.50E-06
5469,0,0.999999978,0,20.97764411,80,80,80,1.54E-06
5482,1,0.999954577,0,23.62664848,50,50,50,7.91E-07
5483,0,1,1,19.39397182,101,0,101,7.07E-06
5488,1,0.997258429,0,29.4486056,33,0,33,5.77E-06
5489,1,0.999954577,0,22.25809451,50,50,50,7.91E-07
5501,0,0.999999978,0,19.6887355,80,80,80,1.54E-06
5507,1,0.999954239,0,22.15480659,50,50,50,1.40E-06
5516,0,1,1,19.5631209,213,0,213,5.77E-06
5517,1,0.976490376,1,28.7413953,23,0,23,5.00E-06
5522,0,1,1,19.07021455,270,5,270,5.77E-06
5524,0,0.999999978,0,19.63740493,80,80,80,2.77E-06
5535,0,0.999999978,0,19.51455119,80,80,80,1.54E-06
5540,1,0.902867039,0,56.63824624,16,0,15.99999999,2.89E-06
5544,1,0.993732543,1,34.81171262,30,0,30,5.00E-06
5551,0,0.999999999,1,18.67946136,94,0,94,7.07E-06
5559,1,0.902867039,0,50.78620742,16,0,15.99999999,2.89E-06
5563,1,0.995742247,1,33.29249233,31,0,31,7.07E-06
5570,0,0.999999978,0,19.58721338,80,80,80,1.00E-05
5573,0,0.999999978,0,19.21441889,80,80,80,1.54E-06
5575,1,0.999954577,0,22.4375033,50,50,50,7.91E-07
5579,0,0.999999978,0,18.7595427,80,80,80,1.89E-06
5583,1,0.999954577,0,21.93601532,50,50,50,7.91E-07
5585,1,0.999954577,0,22.68734356,50,50,50,7.91E-07
5598,0,0.999999978,0,20.10341449,80,80,80,4.47E-06
5603,0,0.999985197,1,19.79635069,55,0,55,5.00E-06
5613,0,0.999999641,1,16.97767743,70,70,70,7.07E-06
5615,0,0.999999978,0,18.35298397,80,80,80,1.89E-06
5619,0,0.999999822,1,18.47703204,72,0,72,5.00E-06
5630,1,0.900654842,0,50.9993447,16,0,15.99999998,1.00E-05
5638,0,0.999950682,0,21.49743195,50,50,50,2.18E-06
5641,0,0.999999978,1,18.52689461,80,80,80,1.00E-05
5648,0,0.999959443,1,20.72481702,51,0,51,5.00E-06
5653,0,0.999999978,0,18.79001106,80,80,48.5224532,0.795060094
5660,1,0.904098842,0,49.88200886,16,0,5.680023776,0.875158714
5664,1,0.900654842,0,51.29452496,16,0,15.99999998,1.00E-05
5667,0,0.999999978,0,18.57510129,80,80,80,1.83E-06
5684,1,0.999954577,0,20.82856048,50,50,50,7.91E-07
5686,0,1,1,16.91517861,101,0,101,7.07E-06
5693,0,0.999999978,0,16.89657981,80,80,80,1.89E-06
5694,0,0.999999978,0,17.35659212,80,80,80,5.00E-06
5695,1,0.999954239,0,21.02115894,50,50,50,1.40E-06
5696,0,1,1,16.60037315,124,0,124,5.77E-06
5700,0,0.999999978,0,16.60041921,80,80,80,1.83E-06
5704,0,1,1,16.42456128,280,280,280,5.00E-06
5706,1,0.999954577,0,20.75136505,50,50,50,7.91E-07
5718,1,0.999954239,0,20.38186121,50,50,50,1.40E-06
5720,0,0.999999978,0,17.35943396,80,80,80,1.89E-06
5722,0,0.999999978,0,16.19538111,80,80,80,7.07E-06
5724,0,0.999999978,0,16.08367722,80,80,80,1.89E-06
5727,0,0.999999978,0,18.88721984,80,80,80,5.77E-06
5740,0,0.999996996,1,21.69025841,61,0,61,5.77E-06
5744,0,1,1,20.83432723,164,0,164,5.00E-06
5748,0,1,1,20.97883514,121,5,121,5.00E-06
5752,0,0.999999978,0,21.27592234,80,80,80,2.67E-06
5764,1,0.999954239,0,25.3725981,50,50,50,1.40E-06
5766,0,1,1,21.85370012,294,5,294,5.00E-06
5770,0,0.999999641,1,22.33631252,70,70,70,7.07E-06
5771,0,0.999999976,1,19.70464818,80,70,80,5.77E-06
5774,0,0.999999978,0,20.4487478,80,80,80,1.54E-06
5779,0,1,1,20.95866662,106,0,106,5.00E-06
5780,1,0.999954239,0,21.07725199,50,50,50,1.40E-06
5794,1,0.964099317,0,27.54839519,20,0,20,1.00E-05
5803,0,0.999999978,0,20.26720032,80,80,80,1.83E-06
5804,0,0.999999984,1,20.30771974,81,0,81,5.00E-06
5810,0,1,1,20.31879135,140,140,140,7.07E-06
5813,0,0.999999978,0,17.96657166,80,80,80,1.54E-06
5817,1,0.964099317,1,28.19783475,20,0,20,7.07E-06
5819,0,1,1,20.22437362,148,148,148,5.00E-06
5827,0,0.999999978,1,19.69760931,80,80,80,1.00E-05
5832,0,0.999959237,1,23.52393009,50,50,50,5.77E-06
5838,1,0.999954577,0,23.23953402,50,50,50,7.91E-07
5839,0,0.999999978,0,16.64356073,80,80,80,1.00E-05
5841,1,0.997066618,1,35.652803,30,31,30,5.00E-06
5843,1,0.999955489,0,23.17862282,50,50,50,3.54E-06
5845,0,0.999999978,0,20.04415186,80,80,80,1.83E-06
5851,0,1,0,19.68058889,148,148,148,3.02E-06
5857,1,0.995742247,1,32.90521384,31,0,31,7.07E-06
5870,0,1,1,21.38763394,101,0,101,7.07E-06
5871,0,0.999999978,0,19.92343448,80,80,57.9700744,0.766624632
5872,0,0.999999978,0,20.16087323,80,80,80,1.54E-06
5874,0,0.999999978,0,20.00177904,80,80,80,4.47E-06
5875,1,0.999954239,0,24.61111568,50,50,50,1.40E-06
5896,0,1,1,20.08861058,162,5,162,7.07E-06
5915,0,0.999999978,0,20.28626358,80,80,80,1.54E-06
5918,1,0.999954577,0,24.10531927,50,50,50,7.91E-07
5922,0,0.999954544,0,23.21795891,50,50,50,5.77E-06
5925,1,0.999954577,0,23.74446242,50,50,50,7.91E-07
5927,1,0.995742247,1,32.9364158,31,0,31,7.07E-06
5932,0,0.999999977,0,19.95677912,80,80,80,5.77E-06
5933,1,0.999954577,0,23.91187595,50,50,50,7.91E-07
5936,0,1,1,19.80994318,170,5,170,5.77E-06
5948,1,0.999954239,0,23.7929251,50,50,50,1.40E-06
5951,0,0.999951838,0,22.70132426,50,50,50,2.50E-06
5952,0,0.999950668,1,22.25803336,50,50,50,5.00E-06
5957,0,1,1,19.68360444,300,5,300,5.00E-06
5964,1,0.999954577,0,23.69376455,50,50,50,7.91E-07
5965,0,0.999999977,1,18.82520478,80,80,80,7.07E-06
5970,1,0.999954577,0,23.9310397,50,50,50,7.91E-07
5972,1,0.999955489,0,23.18584525,50,50,50,3.54E-06
5976,0,0.999999977,1,19.85020944,80,80,80,5.77E-06
5977,1,0.999954577,0,23.42190607,50,50,50,7.91E-07
5978,1,0.999954577,0,23.35926874,50,50,50,7.91E-07
5980,0,0.999999006,1,19.2334432,64,20,64,5.00E-06
5983,1,0.829593176,1,73.75817376,13,0,13,5.00E-06
5987,0,0.999999977,1,24.96483837,80,80,80,5.00E-06
5994,0,0.999999917,1,25.0148989,75,5,75,5.77E-06
5997,0,0.999999978,0,23.88670191,80,80,80,1.83E-06
6003,1,0.999954239,0,26.71938661,50,50,50,1.40E-06
6010,1,0.999954577,0,26.78444103,50,50,50,7.91E-07
6011,1,0.993732543,0,31.61112306,30,0,30,4.47E-06
6012,0,1,1,23.53409525,241,0,241,5.00E-06
6019,1,0.999954239,0,27.63659069,50,50,50,1.40E-06
6022,0,0.999999977,0,21.60896272,80,80,80,5.77E-06
6023,1,0.999954577,0,25.84371121,50,50,50,7.91E-07
6026,1,0.997269324,1,32.68749386,33,0,33,5.00E-06
6037,1,0.902867039,0,55.24553326,16,0,15.99999999,2.89E-06
8,0,1,0,6.609842294,151,0,21.42826653,0.996232454
14,0,1,1,0.632863805,148,148,5.03E-07,1
16,0,0.999999643,1,8.164381132,70,70,17.76427514,0.974787362
32,0,1,1,0.310888891,126,5,0.175662293,0.999998825
34,0,0.999999975,1,0.201172141,80,80,0.121271102,0.99999887
60,0,0.999999973,1,0.558666065,80,80,0.031426684,0.999999963
78,0,1,1,0.001846129,100,5,0.434300732,0.999998718
82,0,0.999999923,1,7.546286877,76,5,7.583092817,0.999623949
84,0,0.999999973,0,-0.763154527,80,80,0.900719556,0.999938285
96,0,1,1,0.919360405,132,5,1.232760007,0.999990345
97,0,0.999999575,1,0.393788172,70,70,0.658277544,0.999975656
102,0,1,1,8.06948788,115,0,18.36501536,0.990798929
104,1,0.999633367,1,4.634105497,42,0,3.774682553,0.998638278
112,0,1,1,0.908700797,244,0,0.069407527,0.9999999
118,0,0.999999973,0,1.058421643,80,80,0.900719556,0.999938285
123,0,0.999999973,0,0.688689087,80,80,0.900719556,0.999938285
130,0,1,1,-0.12462757,102,5,0.000501541,1
133,0,1,1,5.130538974,123,0,4.32223491,0.999798986
146,0,0.999999643,1,7.224490714,70,70,17.76427514,0.974787362
149,0,1,1,-0.147182228,203,0,0.499671804,0.999996549
156,1,0.998578096,1,4.474863474,36,0,4.844317526,0.995489939
165,0,1,1,0.329243416,203,0,0.499671804,0.999996549
167,1,0.98605654,0,9.413095466,26,0,0.959674483,0.99939775
180,1,0.990432074,1,34.85844161,20,20,2.28E-49,1
181,0,0.999999573,1,1.859635014,70,70,1.117545844,0.999927949
192,0,0.999998624,1,5.949588404,65,5,5.3073101,0.999364183
193,0,0.999999975,1,-0.586274316,80,80,0.016502321,0.999999979
212,0,0.999999576,1,-0.923190086,70,70,0.533548263,0.999988119
213,0,1,1,0.440837606,140,140,0.006355996,0.999999999
214,0,0.999999574,0,-1.206598966,70,70,0.840026941,0.999937028
225,0,0.999999584,1,-0.546878802,70,70,0.488709382,0.999985086
243,0,0.999887272,1,-0.159067059,47,5,0.009189707,0.999999999
244,0,0.999999584,1,0.793175542,70,70,0.488709382,0.999985086
246,1,0.846306426,1,56.76118768,13,5,5.1932164,0.999763475
249,0,0.999999973,1,1.15333111,80,80,1.485035416,0.999832231
259,0,1,0,8.982110652,151,0,21.42826653,0.996232454
293,1,0.959690991,1,41.27700198,20,20,1.353383536,0.998597986
310,0,0.999999654,1,4.595531635,70,70,4.496348332,0.998700614
316,0,0.999999973,0,-0.287464635,80,80,0.900719556,0.999938285
329,1,0.947918809,1,79.26325056,18,5,0.078504362,0.999999945
339,0,1,1,4.034301625,123,0,4.32223491,0.999798986
347,0,1,1,2.516753219,188,5,2.266154305,0.999971796
348,0,1,1,-0.518098035,193,0,0,1
351,0,1,1,3.001960027,122,0,2.761496185,0.999753336
354,1,0.98605654,0,8.68416218,26,0,0.959674483,0.99939775
369,0,0.999961778,1,-0.78830021,51,0,0.560484894,0.999825816
392,0,0.999999973,0,-0.152907379,80,80,0.900719556,0.999938285
400,0,0.999999579,1,-0.174874367,70,70,0.269227909,0.99999716
405,1,0.997657003,1,5.440194785,34,0,1.915508072,0.999788919
407,0,1,1,7.226347835,138,5,11.26571809,0.998789745
408,0,1,1,1.715972703,201,0,1.645271469,0.998756905
409,1,0.998910791,1,4.657908279,37,0,4.187871423,0.998752019
413,0,1,1,3.046758209,122,0,2.761496185,0.999753336
422,1,0.996001687,1,22.91009134,30,31,1.991483371,0.998759854
423,0,0.99999959,1,1.225941557,70,70,1.345701505,0.999823052
436,0,1,1,-0.368214197,162,162,3.92E-09,1
454,0,0.999999974,1,2.247329896,80,80,2.413873286,0.999543954
459,1,0.999975881,1,-0.658966064,50,50,6.33E-13,1
465,1,0.997199689,0,12.46287036,33,0,19.36659282,0.794864836
471,1,0.98605654,0,9.055844766,26,0,0.959674483,0.99939775
479,0,0.999887272,1,0.069558327,47,5,0.009189707,0.999999999
484,1,0.999963316,0,-0.415286153,50,50,1.41E-07,1
485,0,0.999999973,1,0.68098372,80,80,0.031426684,0.999999963
494,0,0.999999923,1,7.649755823,76,5,7.583092817,0.999623949
499,1,0.997657003,1,4.40218887,34,0,1.915508072,0.999788919
508,1,0.998910791,1,4.540021835,37,0,4.187871423,0.998752019
512,0,1,1,-0.227010894,193,0,0,1
514,1,0.63682665,1,201.0888679,5,4,0.063371286,0.999996886
521,0,0.999999973,0,-0.910145249,80,80,0.900719556,0.999938285
527,0,0.999999973,0,0.940774396,80,80,0.900719556,0.999938285
537,0,0.999999588,1,1.599130246,70,70,1.104510685,0.999902192
545,0,1,1,6.53884553,97,0,17.88288411,0.990020782
554,1,0.990432074,1,35.1696968,20,20,2.28E-49,1
570,1,0.999963316,0,0.342519462,50,50,1.41E-07,1
585,1,0.998910791,1,4.676652795,37,0,4.187871423,0.998752019
600,0,0.999999973,0,0.778869724,80,80,0.900719556,0.999938285
607,0,1,1,1.948776533,101,0,3.017023357,0.9998044
615,0,1,1,0.309669011,293,5,0.388437935,0.999991649
617,0,0.999999973,0,1.597825939,80,80,0.900719556,0.999938285
624,1,0.99761922,1,11.42231226,32,5,1.509634083,0.999543955
625,0,0.999961296,1,6.101444226,51,0,9.397665645,0.999621631
642,0,0.999999975,1,-0.342169247,80,80,0.016502321,0.999999979
646,0,0.999999603,1,3.887480621,70,70,3.754592981,0.998662182
656,0,1,1,1.201276661,132,5,1.232760007,0.999990345
657,1,0.998805731,1,1.481215929,37,0,1.025365064,0.999508119
659,0,0.999999857,1,7.079534772,73,5,6.20460419,0.999543545
672,1,0.910573442,1,48.48364728,17,0,8.022909216,0.999485897
675,0,1,1,6.067418392,97,0,8.116333772,0.99937886
676,1,0.999963409,1,-0.233973909,50,50,3.83E-07,1
677,0,1,1,3.257250159,122,0,2.761496185,0.999753336
678,0,0.999999973,0,-0.596750804,80,80,0.900719556,0.999938285
681,0,0.999999581,1,1.698095893,70,70,1.858192843,0.999524683
688,0,0.999999973,0,0.33406821,80,80,0.900719556,0.999938285
689,0,1,1,1.512013236,201,0,1.645271469,0.998756905
694,1,0.999368802,1,1.707821948,39,20,0.629566952,0.999543109
707,0,0.999999973,0,0.234027164,80,80,0.900719556,0.999938285
708,0,0.999887272,1,-0.00420794,47,5,0.009189707,0.999999999
720,1,0.548085901,1,65.08808459,6,0,2.82234901,0.999804112
726,1,0.548085901,1,65.08808459,6,0,2.82234901,0.999804112
742,1,0.947918809,1,76.47819363,18,5,0.078504362,0.999999945
744,0,1,1,-0.01782807,244,0,0.069407527,0.9999999
749,0,0.999999898,1,0.001597802,74,0,0.028203225,0.999999839
752,1,0.998805731,1,1.032906301,37,0,1.025365064,0.999508119
759,1,0.846306426,1,54.77639537,13,5,5.1932164,0.999763475
760,0,0.999999579,1,0.128610385,70,70,0.269227909,0.99999716
767,1,0.999963316,0,0.159044665,50,50,1.41E-07,1
780,0,0.999999898,1,-0.005435735,74,0,0.028203225,0.999999839
787,0,0.999999214,1,-0.554562915,67,0,0.049358989,0.999999939
790,0,0.999999974,1,2.636988385,80,80,2.413873286,0.999543954
792,0,0.999999973,0,1.266106227,80,80,0.900719556,0.999938285
796,0,0.999999643,0,9.791021393,70,70,17.6839133,0.974786067
802,0,0.999999605,1,0.948139039,70,70,0.879476143,0.999963471
813,0,1,1,1.014193185,203,0,0.499671804,0.999996549
814,1,0.902413448,1,45.26758874,16,5,0.534155085,0.999991143
824,0,1,1,-0.535650852,203,0,0.499671804,0.999996549
845,0,0.99999993,1,1.425075048,76,0,1.091828445,0.999908062
846,0,1,1,1.928520642,198,5,2.313804004,0.999934502
864,0,0.999999575,1,0.533123733,70,70,0.139601744,0.999999348
865,1,0.999974086,1,-0.650288719,50,50,0.000108915,1
868,1,0.994033266,1,6.493011032,30,0,1.493096325,0.999988133
881,1,0.98605654,1,9.044604543,26,0,0.739565996,0.99976018
882,1,0.98605654,0,10.45881811,26,0,0.959674483,0.99939775
886,0,1,1,6.308865273,225,0,18.92915734,0.990289144
911,0,1,1,6.967877198,151,0,21.80852613,0.996195001
915,0,1,1,1.221537769,102,5,0.000501541,1
932,0,0.999999898,1,-0.298177559,74,0,0.028203225,0.999999839
955,0,0.999999578,1,2.169796658,70,70,2.751028768,0.998711821
962,0,0.999999973,0,0.860145655,80,80,0.900719556,0.999938285
978,0,1,1,8.025274544,225,0,18.92915734,0.990289144
992,0,0.999999973,0,1.359532655,80,80,0.900719556,0.999938285
996,0,1,1,2.690839626,122,0,2.761496185,0.999753336
998,0,0.999927487,1,8.829625059,49,5,61.67017894,0.98475685
